word_id,sub_grid,label,colour_fill,subject_description,full_prompt
on_carry-on,on_,Carry on,vibrant,"A bold rightward-pointing arrow with the word continuation feel, indicating to carry on or continue forward, simple icon","A bold rightward-pointing arrow with the word continuation feel, indicating to carry on or continue forward, simple icon, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_log-on,on_,Log on,vibrant,"A computer monitor with a login screen showing a username box and a small green checkmark indicating successful login, simple icon","A computer monitor with a login screen showing a username box and a small green checkmark indicating successful login, simple icon, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_switch-on,on_,Switch on,vibrant,"A wall light switch in the ON position pointing upward with a small bright glow around it, indicating the switch is on","A wall light switch in the ON position pointing upward with a small bright glow around it, indicating the switch is on, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_jump-on,on_,Jump on,natural,"A child jumping ONTO a soft bed or trampoline with both feet about to land on the surface, mid-air with arms slightly raised, side view, full body","A child jumping ONTO a soft bed or trampoline with both feet about to land on the surface, mid-air with arms slightly raised, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_climb-on,on_,Climb on,natural,"A child climbing ONTO a wooden bench or low surface, with one foot on the bench and arms reaching up to balance, side view, full body","A child climbing ONTO a wooden bench or low surface, with one foot on the bench and arms reaching up to balance, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_sit-on,on_,Sit on,natural,"A child sitting ON a small wooden stool or bench, the stool clearly visible underneath them, side view, full body","A child sitting ON a small wooden stool or bench, the stool clearly visible underneath them, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_stand-on,on_,Stand on,natural,"A child standing ON top of a sturdy wooden box or platform with both feet on the elevated surface, balanced position, side view, full body","A child standing ON top of a sturdy wooden box or platform with both feet on the elevated surface, balanced position, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-please,off_,Off please,natural,"A child standing in front of a light switch with one hand on the switch and another in a praying please gesture, the switch in the OFF position, head and shoulders","A child standing in front of a light switch with one hand on the switch and another in a praying please gesture, the switch in the OFF position, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_turn-off,off_,Turn off,vibrant,"A light switch flipped to the OFF position with a dim grey lightbulb beside it that is not glowing, indicating turning something off","A light switch flipped to the OFF position with a dim grey lightbulb beside it that is not glowing, indicating turning something off, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_take-off,off_,Take off,natural,"A child pulling a jumper off over their head, mid-action of removing the clothing with both arms raised, head and shoulders","A child pulling a jumper off over their head, mid-action of removing the clothing with both arms raised, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_get-off,off_,Get off,natural,"A child stepping OFF from a low wooden box onto the floor with one foot already on the floor and one still on the box, side view, full body","A child stepping OFF from a low wooden box onto the floor with one foot already on the floor and one still on the box, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_show-off,off_,Show off,natural,"A child posing proudly with their hands on their hips and a confident pose, showing off an achievement or new outfit, head and shoulders","A child posing proudly with their hands on their hips and a confident pose, showing off an achievement or new outfit, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_come-off,off_,Come off,natural,"A colourful sticker being peeled off a flat surface, with the sticker partially lifted up showing it coming off cleanly, close-up","A colourful sticker being peeled off a flat surface, with the sticker partially lifted up showing it coming off cleanly, close-up, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_back-off,off_,Back off,natural,"A child with both hands held up palms facing outward in a clear 'back off' defensive gesture, with a serious facial expression, head and shoulders","A child with both hands held up palms facing outward in a clear 'back off' defensive gesture, with a serious facial expression, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_far-off,off_,Far off,natural,"A distant horizon with a small object far away in the distance like a tiny house on the horizon, indicating something is far off in the distance","A distant horizon with a small object far away in the distance like a tiny house on the horizon, indicating something is far off in the distance, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-here,off_,Off here,vibrant,"A hand pointing away from a spot with index finger pointing outward away from a 'here' position, indicating off this spot, isolated hand","A hand pointing away from a spot with index finger pointing outward away from a 'here' position, indicating off this spot, isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-there,off_,Off there,vibrant,"A hand pointing away from a distant spot with index finger pointing further away, indicating something taken off from there, isolated hand","A hand pointing away from a distant spot with index finger pointing further away, indicating something taken off from there, isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-chair,off_,Off chair,natural,"A simple wooden chair with an empty seat (NO object on it), indicating the object that was previously there has been taken off","A simple wooden chair with an empty seat (NO object on it), indicating the object that was previously there has been taken off, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-table,off_,Off table,natural,"A wooden table with an empty top surface (NO objects on it), indicating items have been removed from the table","A wooden table with an empty top surface (NO objects on it), indicating items have been removed from the table, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-bed,off_,Off bed,natural,"A made-up bed with an empty cover (NO objects or pillows visible on top), indicating things have been taken off the bed","A made-up bed with an empty cover (NO objects or pillows visible on top), indicating things have been taken off the bed, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-floor,off_,Off floor,natural,"A hand reaching down and picking up a small toy from a wooden floor, the toy is being lifted off the floor, side view","A hand reaching down and picking up a small toy from a wooden floor, the toy is being lifted off the floor, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_off-lap,off_,Off lap,natural,"A hand lifting a small kitten OFF of someone's lap, the kitten is being raised away from the lap, side view","A hand lifting a small kitten OFF of someone's lap, the kitten is being raised away from the lap, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_switch-off,off_,Switch off,vibrant,"A wall light switch in the OFF position pointing downward with the light bulb beside it dark and not glowing, indicating the switch is off","A wall light switch in the OFF position pointing downward with the light bulb beside it dark and not glowing, indicating the switch is off, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_log-off,off_,Log off,vibrant,"A computer monitor with a logout screen and a small red door icon indicating logging off, simple icon","A computer monitor with a logout screen and a small red door icon indicating logging off, simple icon, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_cool-off,off_,Cool off,vibrant,"A blue electric fan with curved cool air lines coming from it, indicating cooling off after being hot, simple icon","A blue electric fan with curved cool air lines coming from it, indicating cooling off after being hot, simple icon, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_drop-off,off_,Drop off,natural,"A hand releasing a small object and the object falling downward through the air with motion lines below, indicating the object being dropped off","A hand releasing a small object and the object falling downward through the air with motion lines below, indicating the object being dropped off, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_fall-off,off_,Fall off,natural,"A child falling off a swing with arms flailing and motion lines indicating the falling action, the swing visible behind them, side view","A child falling off a swing with arms flailing and motion lines indicating the falling action, the swing visible behind them, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_jump-off,off_,Jump off,natural,"A child jumping OFF a low platform or box with both feet leaving the surface, mid-air mid-jump with the platform visible below, side view, full body","A child jumping OFF a low platform or box with both feet leaving the surface, mid-air mid-jump with the platform visible below, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_climb-off,off_,Climb off,natural,"A child climbing DOWN off a low wooden bench or platform with hands gripping the edge and feet lowering toward the floor, side view, full body","A child climbing DOWN off a low wooden bench or platform with hands gripping the edge and feet lowering toward the floor, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_step-off,off_,Step off,natural,"A foot stepping OFF a low step onto the floor below, with the leg visible above, side view of the stepping motion","A foot stepping OFF a low step onto the floor below, with the leg visible above, side view of the stepping motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_walk-off,off_,Walk off,natural,"A child walking away with their back to the viewer in a determined posture, full body from behind, leaving the scene","A child walking away with their back to the viewer in a determined posture, full body from behind, leaving the scene, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_run-off,off_,Run off,natural,"A child running away with their back to the viewer at a fast pace with motion lines behind them, full body from behind","A child running away with their back to the viewer at a fast pace with motion lines behind them, full body from behind, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_drive-off,off_,Drive off,vibrant,"A car driving away to the right with motion lines streaming behind it, indicating the car is driving off into the distance, side view","A car driving away to the right with motion lines streaming behind it, indicating the car is driving off into the distance, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_float-off,off_,Float off,vibrant,"A colourful balloon with a string drifting up and off into the sky with curved motion lines indicating it floating away","A colourful balloon with a string drifting up and off into the sky with curved motion lines indicating it floating away, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_fly-off,off_,Fly off,vibrant,"A small bird with wings spread flying up and away into the sky with motion lines behind it, indicating flying off","A small bird with wings spread flying up and away into the sky with motion lines behind it, indicating flying off, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
off_peel-off,off_,Peel off,natural,"A hand peeling a colourful sticker off a flat surface, with the sticker partially lifted showing it being peeled away cleanly, close-up","A hand peeling a colourful sticker off a flat surface, with the sticker partially lifted showing it being peeled away cleanly, close-up, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
